PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
35,2026-09-22,19:13:18.27,"Hoggat, Kyle",1000514767,Right,,,,,,,Warmup,,77.96068,-2.165149132,-5.467259163,1687.371346,239.3208406,2:00,5.75242,3.14704,5.71271,-36.70913,10.04905,16.96639,0.66637,-0.5472,71.25653,-8.99990867,-2.290916572,0.4921530399,-10.71173,6.0302,-2.69938,50,5.5481,10.30609,-112.83076,-5.35242,-13.73603,21.53896,-24.44131,55c770cd-c347-44d1-889a-88c587b600fa,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,76.58683,Pitching,25410021,,,,,,,,,,,,,,,,,,,,31.94897487,1431.767799,0.8485196828,,3d54a568-5010-480f-8c8d-dd271a45fda2,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
36,2026-09-22,19:13:34.10,"Hoggat, Kyle",1000514767,Right,,,,,,,Warmup,,78.17612,-1.521192039,-7.218142945,1635.465817,258.345877,2:30,5.76214,3.51742,5.71861,-43.06219,4.01691,19.49807,0.74518,-1.61627,70.94352,-9.556466389,-3.570259659,0.4938391192,-12.76394,2.64174,-2.92389,50,5.60796,13.7165,-112.74318,-4.26033,-16.22363,22.88628,-28.81625,e86826b0-9399-4622-9146-4ed64ea85438,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,76.32534,Pitching,25410021,,,,,,,,,,,,,,,,,,,,33.50307458,1363.743316,0.8338562031,,52764d7d-7490-4f9a-89a8-d236175a4d61,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
37,2026-09-22,19:13:50.79,"Hoggat, Kyle",1000514767,Right,,,,,,,Warmup,,83.05437,-1.212459991,-5.367508804,2216.787753,222.9702912,1:30,5.84157,3.44487,5.30342,-24.07598,18.20028,17.02671,2.69202,-0.18905,74.45996,-5.719179767,-2.182496998,0.4679718132,-10.80526,10.05624,-2.96875,50,5.71415,10.7249,-120.08629,-3.34164,-15.50109,27.0663,-17.74748,380ad4a2-19f2-470a-8884-46a191d3748d,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,80.54425,Pitching,25410021,,,,,,,,,,,,,,,,,,,227.9818103,25.94644916,1993.343023,0.8992033722,1:30,a49dc6d0-c12d-42bc-a149-ba1e646b63ef,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
38,2026-09-22,19:14:19.70,"Hoggat, Kyle",1000514767,Right,,,,,,Fastball,Live,,84.71118,-0.4423749124,-4.406152368,2129.255833,214.5692343,1:15,5.92326,3.19204,5.17083,-21.45242,19.28311,13.34425,3.71808,0.14999,75.8499,-4.455297691,-1.911629083,0.4593652042,-8.50771,10.33015,-2.79135,50,5.86618,8.99481,-122.6465,-1.68216,-12.72422,28.35113,-16.72417,d2c37549-fc3a-4134-91a1-2db3942919a1,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,82.05332,Pitching,25410021,,,,,,,,,,,,,,,,,,,,26.13901183,1911.492196,0.8977278197,,9fb9bb78-b1ad-4266-8f97-2e20d56670b2,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
39,2026-09-22,19:14:42.17,"Hoggat, Kyle",1000514767,Right,,,,,,Fastball,Live,,85.30668,-1.326038736,-4.60262826,2253.477276,219.3373632,1:15,5.93883,3.03784,5.26566,-23.23666,16.5755,13.63173,2.75268,-0.15863,77.01333,-5.658245353,-2.059857507,0.4541290282,-8.64317,9.1807,-2.62635,50,5.80061,9.48039,-123.53273,-3.66059,-13.20568,27.19416,-18.1471,ef9fc656-2e89-4053-a59a-e80346aaeee3,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,82.9994,Pitching,25410021,,,,,,,,,,,,,,,,,,,,25.86671389,2027.704516,0.8998113881,,f41be93a-25a2-4ff4-bc6c-c2b4abe20561,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
40,2026-09-22,19:15:06.89,"Hoggat, Kyle",1000514767,Right,,,,,,ChangeUp,Live,,80.39244,-3.117868017,-6.299879949,1644.637361,241.7487748,2:00,5.86261,3.35839,5.37882,,,,,,,,,,-9.97066,5.2885,-2.8037,50,5.55664,12.32686,-116.0007,-7.5127,-13.48052,23.26911,-25.0239,16290994-857d-4be5-98c0-6144588182e7,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,,Pitching,25410021,,,,,,,,,,,,,,,,,,,,30.75712056,1413.307378,0.8593428628,,ed50566c-ab08-4629-a073-e07b8caef22e,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
41,2026-09-22,19:15:30.82,"Hoggat, Kyle",1000514767,Right,,,,,,ChangeUp,Live,,79.74827,-0.8559721098,-5.689050155,1659.489812,236.1672227,1:45,5.93513,3.13087,5.74504,-36.93077,8.1283,12.21478,2.05673,-1.16467,71.98701,-7.788534164,-3.391810014,0.48312836,-8.43918,4.65887,-2.66465,50,5.84156,11.13436,-115.35997,-2.81396,-11.1862,24.73731,-25.99868,687a85e1-f7ae-48d1-aec1-23214283973d,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,78.01744,Pitching,25410021,,,,,,,,,,,,,,,,,,,,26.88532926,1480.121114,0.8919133475,,a0a24d39-99d7-4eee-82cd-ee4f06558c98,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
42,2026-09-22,19:16:01.05,"Hoggat, Kyle",1000514767,Right,,,,,,Fastball,Live,,85.73874,-0.4603309764,-4.630613052,2239.819603,204.5038098,12:45,5.80163,3.07052,5.30209,-21.42749,18.48554,8.46586,3.5825,-0.57994,76.16853,-4.492550728,-3.03921224,0.4547039746,-6.16117,9.99499,-2.65554,50,5.74474,9.7624,-124.04109,-1.71974,-9.33984,31.0568,-17.02244,959a056c-ce33-4ef2-a5c5-5d33184eda87,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,82.89446,Pitching,25410021,,,,,,,,,,,,,,,,,,,213.7090495,27.27325067,1990.821686,0.8888312627,1:00,94ebb91a-b48b-400b-b2df-2b61937b460c,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
43,2026-09-22,19:16:18.07,"Hoggat, Kyle",1000514767,Right,,,,,,Fastball,Live,,83.94782,-1.193463098,-4.532368055,2191.004654,201.7107373,12:45,5.88603,3.03559,5.4093,-23.01335,18.20816,7.27997,2.84659,-0.61239,75.18167,-5.51147698,-3.165842158,0.4620971694,-5.4164,10.10824,-2.63709,50,5.76407,9.39675,-121.52812,-3.28831,-7.93324,28.39796,-17.36882,de94f554-a2f8-4e7a-bc77-e6e072b7b344,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,81.56821,Pitching,25410021,,,,,,,,,,,,,,,,,,,,26.76835844,1956.204938,0.8928346792,,7cb9c0b0-87db-4e70-981b-c8b2e4e96c01,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
44,2026-09-22,19:16:38.35,"Hoggat, Kyle",1000514767,Right,,,,,,ChangeUp,Live,,80.16579,-1.19707133,-4.385821594,1562.815106,240.3628473,2:00,5.95139,3.21647,5.65752,-37.067,7.06529,12.48186,1.74284,0.15914,73.23138,-8.107599234,-2.047616139,0.4781339813,-7.97402,4.13613,-2.853,50,5.82669,8.53919,-116.25733,-3.55715,-10.85493,22.88478,-26.5436,436bc82f-6232-4e2d-be23-5200060d0c20,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,78.83238,Pitching,25410021,,,,,,,,,,,,,,,,,,,,28.66990468,1371.211295,0.877398286,,e5114a2e-41f6-40ce-9de0-a07878f0ca63,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
45,2026-09-22,19:17:01.24,"Hoggat, Kyle",1000514767,Right,,,,,,Fastball,Live,,85.8221,0.04129080405,-4.741592471,2175.149308,220.1022313,1:15,5.95602,3.04087,5.24329,-24.22681,15.52058,13.14413,3.97605,-0.32948,76.56461,-4.503646978,-2.278353403,0.4537595075,-8.59127,8.21105,-2.61439,50,5.94243,9.8523,-124.18104,-0.73594,-13.12245,29.93224,-19.63235,33579c93-dc47-4ccc-b809-1d9a0431bc8f,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,83.067,Pitching,25410021,,,,,,,,,,,,,,,,,,,,23.34437075,1997.091127,0.9181397893,,bba767eb-6fb4-49d7-95b7-a0d3323b1e78,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
46,2026-09-22,19:17:20.54,"Hoggat, Kyle",1000514767,Right,,,,,,ChangeUp,Live,,79.81804,-3.262166494,-5.176314088,1615.907154,252.3399094,2:30,6.05469,2.95835,5.63186,,,,,,,,,,-9.83589,3.64001,-2.5272,50,5.75092,9.99234,-115.42553,-7.80811,-13.15564,23.20694,-27.30548,35b6a34c-d5fd-48b4-828c-7bede351f248,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,,Pitching,25410021,,,,,,,,,,,,,,,,,,,,29.23143734,1410.128269,0.8726542646,,7d8b2b62-fec9-4f89-8957-4b1981edd57f,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
47,2026-09-22,19:17:42.18,"Hoggat, Kyle",1000514767,Right,,,,,,Fastball,Live,,83.95966,-1.675467723,-5.036525029,2183.598546,208.3361728,1:00,5.90605,2.93511,5.17193,-24.00206,17.57535,9.51587,2.32286,-1.02305,75.3605,-6.150181696,-3.261348691,0.4640877512,-6.69726,9.83899,-2.47268,50,5.73193,10.37755,-121.39931,-4.37571,-9.81313,27.79283,-17.75752,fc7f76b8-b3d6-43f7-9cd2-7c2fe99f1100,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,81.21834,Pitching,25410021,,,,,,,,,,,,,,,,,,,,29.00403033,1909.743849,0.8745856022,,24c98de2-2d2e-420f-bd91-42e83cf90086,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
48,2026-09-22,19:18:20.81,"Hoggat, Kyle",1000514767,Right,,,,,,Fastball,Live,,84.55266,-2.150123296,-5.582411307,2056.583161,225.2099272,1:30,5.83372,3.22562,5.33278,-25.18353,15.57138,15.72584,1.7075,-0.7174,76.04943,-6.852434849,-2.643840006,0.4594744113,-10.16594,8.96752,-2.73169,50,5.62124,11.41866,-122.17112,-5.44537,-15.11872,27.66417,-18.83761,5995f116-4517-4a65-b56c-ac81f2d2951e,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,82.03382,Pitching,25410021,,,,,,,,,,,,,,,,,,,,24.68586627,1868.634554,0.9086112294,,718e6699-03c1-47bb-9652-76a101dfbe59,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
49,2026-09-22,19:18:38.27,"Hoggat, Kyle",1000514767,Right,,,,,,Fastball,Live,,84.29068,-2.883815593,-5.530700382,2069.446294,217.2344667,1:15,5.9426,2.99919,5.43177,-24.82422,16.23867,12.36358,1.15866,-1.16546,75.60341,-7.52718932,-3.212249297,0.4612072898,-8.47124,9.64171,-2.51687,50,5.66947,11.38428,-121.71462,-6.96581,-12.4456,28.48654,-18.00884,1ec46b07-0c8a-4a3a-b375-b9c3f8a502a7,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,81.72559,Pitching,25410021,,,,,,,,,,,,,,,,,,,,28.90148463,1811.700905,0.875452004,,569327fd-6ebf-42f4-86f6-06f3fb27762e,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
50,2026-09-22,19:18:57.21,"Hoggat, Kyle",1000514767,Right,,,,,,Fastball,Live,,84.44475,-1.085565263,-5.211111568,2145.391588,220.0888651,1:15,5.93293,3.28435,5.31269,-25.29908,15.44703,13.06382,2.80158,-0.53091,75.99341,-5.811253506,-2.771670654,0.4594248716,-8.60222,8.5405,-2.82058,50,5.81642,10.70571,-122.16261,-3.16851,-12.80958,27.34668,-19.45638,b039c50f-9294-48f7-8f89-97f532c25290,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,82.04266,Pitching,25410021,,,,,,,,,,,,,,,,,,,,27.29349475,1906.543643,0.8886693011,,bf2fd356-3745-4b56-9cb1-0e97c0500ae6,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
51,2026-09-22,19:19:17.50,"Hoggat, Kyle",1000514767,Right,,,,,,ChangeUp,Live,,79.35804,1.033788391,-4.78429241,1654.591594,245.1936857,2:15,5.83056,3.34697,5.64341,-37.76842,7.30744,15.99673,3.65086,0.20742,72.1692,-6.03124105,-1.790174561,0.483218353,-9.95812,3.60859,-2.95069,50,5.89466,9.14772,-115.03144,0.94975,-13.28116,22.26005,-27.36126,998e50b8-9ced-42c5-a7c9-d0bec67b7a50,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,78.00291,Pitching,25410021,,,,,,,,,,,,,,,,,,,,27.41700462,1468.745822,0.8876787649,,f11d38d3-388f-40d1-a178-b71412da4fda,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
52,2026-09-22,19:19:41.05,"Hoggat, Kyle",1000514767,Right,,,,,,ChangeUp,Live,,79.94739,-1.3004963,-5.421954474,1709.028042,246.3932409,2:15,5.79369,3.36567,5.76002,-37.72727,6.63352,15.25278,1.4338,-0.42429,72.95764,-8.344412967,-2.563690802,0.4793702555,-9.8047,3.95173,-2.9251,50,5.66289,10.53737,-115.77127,-3.75555,-13.22779,22.81258,-26.84266,45f2ce6f-0037-497a-9da7-5aba39501ec8,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,78.62907,Pitching,25410021,,,,,,,,,,,,,,,,,,,,26.78067293,1525.714034,0.8927378581,,88a1224b-6f76-49ae-8501-9962077892f9,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
53,2026-09-22,19:20:43.18,"Johnson, Tate",1000512540,Right,,,,,,,Warmup,,83.0604,-1.476298124,-1.009271465,2217.835657,191.5415519,12:30,6.15055,1.3745,6.35027,-24.35227,15.77865,3.22809,2.76199,0.71454,75.1189,-6.109349398,-0.3921936584,0.4559434553,-2.10032,9.15665,-1.30293,50,6.03221,2.04043,-120.84608,-3.78261,-3.06007,26.79384,-18.83324,71a05969-4d94-4366-8978-39c3ac7171dd,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,82.66911,Pitching,25410021,,,,,,,,,,,,,,,,,,,188.0605598,36.44305803,1784.1326,0.8044476132,12:15,b39934de-2172-47aa-8228-a4f50792c99a,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
54,2026-09-22,19:20:57.86,"Johnson, Tate",1000512540,Right,,,,,,,Warmup,,78.47201,-0.3334240689,-1.148949434,1542.913983,216.5689015,1:15,6.19347,1.38284,6.15246,-33.2475,11.59626,8.63096,3.11476,1.04055,71.77671,-6.603272955,0.4861946811,0.4819726634,-5.035,6.41541,-1.30013,50,6.15103,2.05645,-114.24143,-1.5692,-6.62924,21.77879,-23.72732,efa6127a-86e9-4f62-b746-38ae3b916f8c,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,78.20452,Pitching,25410021,,,,,,,,,,,,,,,,,,,208.2413665,37.26031945,1227.994394,0.7958929711,1:00,41207f42-dcf2-4bc3-bebf-dde143426f63,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
55,2026-09-22,19:21:19.41,"Johnson, Tate",1000512540,Right,,,,,,,Warmup,,74.13931,0.02489495669,-0.9392773393,2183.822586,71.04476837,8:15,5.98831,1.47901,5.74623,-54.76909,-3.04162,-8.73173,1.4474,-0.12308,67.51576,-10.23309492,-2.592264335,0.5176449713,4.39434,-1.64776,-1.39585,50,5.95754,2.00515,-107.75805,-1.44889,5.0708,21.97405,-34.07546,640bbd38-7bc5-4593-8fb5-a56a80ffc02f,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,72.81523,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,8530c9bb-a8cc-4f9c-8665-b295a16788f0,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
56,2026-09-22,19:21:33.79,"Johnson, Tate",1000512540,Right,,,,,,,Warmup,,71.64553,2.105404957,-0.6056666315,2207.535836,56.51832384,8:00,6.1669,1.24026,5.53748,-62.93092,-7.20268,-10.81902,2.89122,-0.22736,65.2949,-9.650394391,-2.642693627,0.5372903756,5.58853,-4.52766,-1.18077,50,6.30838,1.39649,-104.05857,2.1013,6.03585,19.90177,-37.06412,8e82d782-3b02-468e-b582-64495666fa93,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,70.15283,Pitching,25410021,,,,,,,,,,,,,,,,,,,37.61404998,48.74745107,1455.60335,0.6593792617,7:15,8136bea3-aac5-442c-bd67-3e36a31c391b,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
57,2026-09-22,19:21:46.76,"Johnson, Tate",1000512540,Right,,,,,,,Warmup,,82.93047,-1.504108224,-0.9539300327,2248.139128,188.7079337,12:15,6.13342,1.35942,6.20012,-23.46715,16.62807,2.55123,2.78907,0.6915,75.74784,-5.933164111,-0.4702251345,0.4557405818,-1.66785,9.51066,-1.28913,50,6.00868,1.93727,-120.71013,-3.8382,-2.45183,24.30021,-18.19285,6f93121e-2a41-4229-9f4e-8a7d5e31b4c6,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,82.70591,Pitching,25410021,,,,,,,,,,,,,,,,,,,193.5040788,43.76525383,1623.560745,0.7221798352,12:30,55260d99-65c4-4086-9231-abb509d01c8c,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
58,2026-09-22,19:22:19.25,"Johnson, Tate",1000512540,Right,,,,,,Fastball,Live,,83.41778,-2.188373473,-1.390969372,2234.867712,192.5977541,12:30,6.03206,1.1383,6.45724,-22.11997,17.25756,3.86167,2.1772,0.18228,76.03302,-6.383548809,-0.6544184509,0.451643341,-2.5429,10.16638,-1.0419,50,5.86763,2.8427,-121.38279,-5.23944,-3.76837,25.2508,-17.10829,96eda171-2a17-44b8-bfbd-40a724bd16c5,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,83.4562,Pitching,25410021,,,,,,,,,,,,,,,,,,,,32.26580359,1889.760793,0.8455806054,,dddca20c-bbeb-4ccb-bec9-0da48ee2bf06,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
59,2026-09-22,19:22:36.12,"Johnson, Tate",1000512540,Right,,,,,,Slider,Live,,74.17675,0.442863002,-2.515485376,2194.978869,77.07493574,8:30,5.97822,1.46471,5.77464,-54.1671,-2.79302,-12.01276,1.87674,-1.87824,68.00499,-9.663162211,-4.775436256,0.515873763,5.68651,-1.64237,-1.25,50,5.98246,5.06329,-107.77897,-0.64678,6.612,20.74208,-34.08371,301b1e00-f16a-4284-9e67-d4d8e68a29dd,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,73.06524,Pitching,25410021,,,,,,,,,,,,,,,,,,,,73.64231115,618.1783881,0.2816329564,,39fedb3a-3e84-4dbf-875a-a0b79f726624,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
60,2026-09-22,19:22:55.40,"Johnson, Tate",1000512540,Right,,,,,,Fastball,Live,,84.92117,-2.014802457,-2.161554088,2347.134245,206.7935685,1:00,6.05563,1.2215,6.36073,-25.34572,12.75714,6.45462,2.08746,-0.23054,77.56985,-6.807112857,-0.9342149337,0.4442732887,-4.17663,7.59546,-1.06835,50,5.89803,4.48045,-123.52618,-5.06313,-6.42163,25.73492,-20.49594,4d634ded-9568-4247-a874-900f363b41be,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,84.84066,Pitching,25410021,,,,,,,,,,,,,,,,,,,,43.95641216,1689.626963,0.7198680544,,b3350e80-da18-464a-a7c0-3d10b6bffaa8,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
61,2026-09-22,19:23:06.56,"Johnson, Tate",1000512540,Right,,,,,,,Live,,38.38014,9.4131459,10.53897493,1061.026996,,,6.8158,-2.09724,-0.8232,,,,,,,,,,28.50455,26.74507,0.11025,50,8.19044,-8.66379,-52.64618,3.81428,7.07285,9.23451,-25.53778,55ade966-d80e-4188-8e64-7f7c4642ea39,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,147b145c-b432-4f69-b773-cde04ad7dce4,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
62,2026-09-22,19:23:31.02,"Johnson, Tate",1000512540,Right,,,,,,Fastball,Live,,84.61612,-1.046511679,-0.8878255648,2318.005861,197.9739855,12:30,5.93046,1.32029,6.43142,-21.65754,16.44151,5.34349,3.16378,0.94967,77.3332,-5.153918604,0.1288928059,0.4442510648,-3.19269,9.34459,-1.2597,50,5.84626,1.76148,-123.24567,-2.85318,-4.89986,24.99681,-17.83278,98e03984-dc15-42c5-9b4d-9ff6e525db6c,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,84.8449,Pitching,25410021,,,,,,,,,,,,,,,,,,,,36.87353023,1854.316507,0.7999619581,,e69d4ea9-5f89-446a-9423-36fde4e5ed1a,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
63,2026-09-22,19:23:48.89,"Johnson, Tate",1000512540,Right,,,,,,Fastball,Live,,83.78438,-1.173104741,-1.007923695,2297.027124,183.7002817,12:00,6.14712,1.22773,6.20653,-23.44131,15.71099,1.01809,3.11076,0.38232,76.72377,-5.593778779,-0.8151911882,0.4503498889,-0.83706,8.89931,-1.15274,50,6.04738,2.11695,-121.99345,-3.17391,-1.26081,24.11011,-18.7695,4f98ccb1-5bca-4b52-96b1-4aeb5be8559a,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,83.6959,Pitching,25410021,,,,,,,,,,,,,,,,,,,,41.48896382,1720.664748,0.7490833392,,f34732e8-08fc-4a3f-884b-c496399dd503,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
64,2026-09-22,19:24:07.89,"Johnson, Tate",1000512540,Right,,,,,,ChangeUp,Live,,82.24899,-3.895199088,-3.248651747,1545.910218,224.5457757,1:30,6.04672,1.09383,6.45506,,,,,,,,,,-5.82932,6.09338,-0.86836,50,5.75674,6.53615,-119.38688,-8.98389,-8.41713,22.88783,-23.37563,db0334e4-0230-49ed-8527-e194e2eaf145,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,,Pitching,25410021,,,,,,,,,,,,,,,,,,,,39.35825394,1195.291345,0.773195837,,8eecdcad-22c6-4b50-8f38-ed4e2d18013b,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
65,2026-09-22,19:24:31.38,"Johnson, Tate",1000512540,Right,,,,,,Fastball,Live,,84.95093,-1.615278361,-0.7759282251,2246.226537,192.5353375,12:30,5.99616,1.28558,6.37359,-20.34948,17.6573,3.93147,2.81389,0.89936,77.42963,-5.473230363,-0.02751214424,0.4437127795,-2.38799,10.1768,-1.23156,50,5.87031,1.56432,-123.67297,-4.06042,-3.67877,25.89073,-16.49637,b0228442-20f9-4023-ad6e-723eff8c1bed,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,84.94783,Pitching,25410021,,,,,,,,,,,,,,,,,,,,35.44598486,1829.916772,0.8146626096,,02425a58-4c5f-4163-b92e-9268d443eb7c,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
66,2026-09-22,19:24:57.30,"Johnson, Tate",1000512540,Right,,,,,,Curveball,Live,,71.69047,2.831128246,-0.08012037767,2120.657847,71.95344509,8:30,6.10567,1.19564,5.3193,-60.45027,-4.58333,-13.9101,3.72687,-0.03872,65.45141,-8.408410996,-2.681150056,0.5379585677,7.34237,-3.28598,-1.17856,50,6.31908,0.5424,-104.08198,3.42248,7.98449,18.88249,-35.7474,d97a4626-0758-43e1-9b13-b839759b9481,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,70.06569,Pitching,25410021,,,,,,,,,,,,,,,,,,,,47.80574466,1424.332019,0.6716463105,,2d82544c-fbe4-4c3e-943a-8b1b5d1cace7,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
67,2026-09-22,19:25:19.04,"Johnson, Tate",1000512540,Right,,,,,,Fastball,Live,,83.92839,-1.251989841,-0.3851011096,2298.564974,191.5037317,12:30,6.01815,1.30498,6.27155,-20.83948,18.28644,3.72738,3.12733,1.26064,76.37072,-5.200541451,0.3236707397,0.4501980915,-2.15585,10.38711,-1.27839,50,5.91558,0.71556,-122.18085,-3.26106,-3.23702,25.57822,-16.57771,b2743685-ccfb-4a7f-bd9e-98829f34b170,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,83.72412,Pitching,25410021,,,,,,,,,,,,,,,,,,,,40.55720601,1746.351188,0.7597571562,,ffa5a44f-30e9-404c-b2b4-f65fe555f800,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
68,2026-09-22,19:25:47.41,"Johnson, Tate",1000512540,Right,,,,,,Fastball,Live,,83.82833,-2.230046071,-1.46449615,2238.727761,201.7027548,12:45,6.05778,1.56948,6.53756,-24.07888,14.7272,5.86951,2.00439,0.71526,76.61261,-6.796205211,-0.3443648297,0.4483542094,-3.67147,8.791,-1.47076,50,5.89303,2.96165,-122.00343,-5.39855,-5.5074,25.0725,-18.98708,d3eafa53-1e21-4b98-ba7e-95afacc41b9a,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,84.06844,Pitching,25410021,,,,,,,,,,,,,,,,,,,,30.61190073,1926.730325,0.860636277,,714ebbc2-7867-461a-96e5-80a6806210d8,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
69,2026-09-22,19:26:12.69,"Johnson, Tate",1000512540,Right,,,,,,Fastball,Live,,84.70069,-1.021596021,-1.77396924,2277.468892,197.2751532,12:30,6.04667,1.29231,6.34351,-19.44187,18.894,5.88666,3.48562,0.14947,76.99997,-4.713029358,-0.6536675219,0.4456296455,-3.75996,10.67845,-1.1664,50,5.96333,3.65203,-123.27357,-2.74733,-5.74698,26.04019,-15.85236,9828cb5e-3b91-47d4-836f-3b43215cd4d6,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,84.58243,Pitching,25410021,,,,,,,,,,,,,,,,,,,,37.32904825,1810.966171,0.79516615,,9588dfd3-8d31-4675-987f-d5210f9ae1b4,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
70,2026-09-22,19:26:49.07,"Johnson, Tate",1000512540,Right,,,,,,Slider,Live,,73.59243,-1.263374614,-1.506972265,2163.955478,81.70360171,8:45,6.00435,1.41316,5.69957,-53.18183,-1.12523,-7.3902,0.39485,-0.60706,67.99232,-11.11527504,-2.895465963,0.5192892132,3.5185,-0.22953,-1.28235,50,5.86569,3.01893,-106.9991,-3.82881,4.0536,19.53726,-32.43849,18b9b05c-cdf6-4d01-b632-15d19ec2b813,d0b2fe4e-8c0c-4500-b384-6a21ff9a212a,72.58468,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,ae783389-728e-470a-a89f-cb9f98fe2c64,c6dfbc40-7dce-4232-9b29-2e7fb5281d98
