PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
11,2026-09-21,19:12:00.48,"Rodriguez, John",1000616296,Right,,,,,,Fastball,Live,,84.12895,0.1939644025,-4.050562141,1971.405169,237.8878987,2:00,5.36423,2.6658,5.55985,-31.28264,8.82639,14.15784,2.93898,0.05552,76.59472,-5.649515194,-1.403102558,0.4558190156,-8.72208,4.6524,-2.32528,50,5.36062,8.18731,-122.07937,-0.59674,-13.11561,24.83542,-25.17812,d7ce7644-9603-4f6f-839a-5c2ad2cf4cfd,1ba7cfda-704c-4a99-b2db-42590f79c0dc,82.69168,Pitching,25410021,,,,,,,,,,,,,,,,,,,244.4768436,29.68870878,1712.617112,0.8687291371,2:15,97a17868-cfcd-4998-9adc-cb7290b53d4a,812b95f8-0936-47e4-9968-6b91dd79e813
12,2026-09-21,19:12:29.94,"Rodriguez, John",1000616296,Right,,,,,,ChangeUp,Live,,79.52262,2.083315213,-4.18069226,1730.864717,261.1962543,2:45,5.54615,2.86951,5.78262,-42.19831,2.26421,15.14874,3.97366,0.2359,72.5796,-5.819282339,-1.340821517,0.4799195693,-9.31333,0.63123,-2.53387,50,5.69285,7.98641,-115.3655,2.96428,-12.54194,21.6149,-31.32399,82a3d33d-5693-4286-95c5-13d776d2446f,1ba7cfda-704c-4a99-b2db-42590f79c0dc,78.53907,Pitching,25410021,,,,,,,,,,,,,,,,,,,,12.00213336,1693.027769,0.9781398586,,c95a6f38-718f-488e-9202-c7bd3092769d,812b95f8-0936-47e4-9968-6b91dd79e813
13,2026-09-21,19:12:44.38,"Rodriguez, John",1000616296,Right,,,,,,Fastball,Live,,84.37543,1.840888183,-5.661475587,1999.329467,250.3330291,2:15,5.35407,2.80434,5.79086,-34.06404,5.52895,15.77099,4.23661,-1.16439,76.86861,-4.533030884,-2.715709795,0.4528773338,-10.04007,2.46042,-2.34708,50,5.48572,11.61879,-122.16584,2.88299,-15.18467,23.89538,-28.45289,7cb6d449-b67f-45fd-b653-c4397ed9c3a3,1ba7cfda-704c-4a99-b2db-42590f79c0dc,83.2288,Pitching,25410021,,,,,,,,,,,,,,,,,,,255.9197392,24.90289302,1813.437319,0.9070227539,2:30,f749c56f-399d-4b0e-acf2-357dba57ce04,812b95f8-0936-47e4-9968-6b91dd79e813
14,2026-09-21,19:13:03.18,"Rodriguez, John",1000616296,Right,,,,,,Fastball,Live,,84.94461,2.233539322,-3.484103892,2073.38345,247.2958164,2:15,5.28923,2.84495,5.84511,-32.59265,6.22865,15.06617,4.65338,0.85918,77.34446,-3.887680353,-0.6534847836,0.4484421698,-9.09261,2.72657,-2.57045,50,5.45198,7.03952,-123.33082,3.8037,-13.99218,24.73121,-27.97827,3e039747-c42c-437c-8ea6-78e828a11785,1ba7cfda-704c-4a99-b2db-42590f79c0dc,84.05195,Pitching,25410021,,,,,,,,,,,,,,,,,,,,25.18807253,1876.237172,0.9049156689,,44a96498-62f5-478f-b3fc-d18843da81dc,812b95f8-0936-47e4-9968-6b91dd79e813
15,2026-09-21,19:13:21.81,"Rodriguez, John",1000616296,Right,,,,,,Fastball,Live,,84.82115,1.293796977,-4.626994149,1995.999313,232.8467529,1:45,5.30827,2.84733,5.9147,-29.52564,9.538,12.69886,4.05251,-0.39738,76.91924,-4.266081596,-2.237943368,0.4498396738,-8.22799,4.77377,-2.48355,50,5.39539,9.56755,-123.01395,1.88464,-12.53732,25.67753,-24.90007,f1e02ef0-d607-4226-9caf-9b05648f34f6,1ba7cfda-704c-4a99-b2db-42590f79c0dc,83.79083,Pitching,25410021,,,,,,,,,,,,,,,,,,,,31.63291547,1699.445257,0.8514257725,,fdf014fd-ebf7-43c1-a941-39c065355a3c,812b95f8-0936-47e4-9968-6b91dd79e813
16,2026-09-21,19:13:54.86,"Rodriguez, John",1000616296,Right,,,,,,Fastball,Live,,85.012,0.1286626585,-4.551786163,2104.233268,243.991439,2:15,5.27953,2.86972,5.91486,-31.8314,6.8404,14.1354,2.74669,-0.18503,77.68704,-5.842238466,-1.898547895,0.44757785,-8.90054,3.65667,-2.51286,50,5.27172,9.38715,-123.38047,-0.70234,-13.71757,24.58505,-26.53837,857cba40-950c-4b6d-ac85-6608335702cc,1ba7cfda-704c-4a99-b2db-42590f79c0dc,84.21426,Pitching,25410021,,,,,,,,,,,,,,,,,,,,20.48119238,1971.218573,0.9367870961,,68946d89-ec34-4d7a-aa17-e5facc839664,812b95f8-0936-47e4-9968-6b91dd79e813
17,2026-09-21,19:14:11.90,"Rodriguez, John",1000616296,Right,,,,,,Fastball,Live,,85.84294,0.01780596886,-4.819364181,1962.351986,230.7990121,1:45,5.26781,2.83489,5.93728,-28.43942,9.88645,12.20429,2.91443,-0.62886,77.51835,-5.350919166,-2.516297784,0.4455714964,-8.12297,5.35099,-2.45714,50,5.25332,10.11822,-124.44426,-0.83274,-12.58581,27.75949,-23.88316,26e7f90e-bb46-4eaa-9191-2042b2668d6c,1ba7cfda-704c-4a99-b2db-42590f79c0dc,84.59347,Pitching,25410021,,,,,,,,,,,,,,,,,,,,22.52182981,1812.690587,0.9237336623,,8db3e50c-90fe-4153-bd62-37248562875d,812b95f8-0936-47e4-9968-6b91dd79e813
18,2026-09-21,19:14:31.46,"Rodriguez, John",1000616296,Right,,,,,,Fastball,Live,,85.21837,0.2450671508,-5.773198165,2074.78364,245.2014328,2:15,5.22629,2.65203,5.89437,-31.86507,6.88205,15.0553,2.79952,-1.47083,77.59481,-5.732837995,-2.952539546,0.4480135703,-9.77842,3.64423,-2.19515,50,5.22781,12.0133,-123.41708,-0.45282,-15.04364,25.14577,-26.56757,ee416eb2-d6e0-4d1e-bed2-acb0e1307ba1,1ba7cfda-704c-4a99-b2db-42590f79c0dc,84.13236,Pitching,25410021,,,,,,,,,,,,,,,,,,,236.9774255,32.6158632,1747.596895,0.8423031979,2:00,428933ee-d637-40fe-ba5d-b6732f86ee54,812b95f8-0936-47e4-9968-6b91dd79e813
19,2026-09-21,19:14:51.45,"Rodriguez, John",1000616296,Right,,,,,,Slider,Live,,74.8004,3.193467757,-4.025498966,2208.763865,97.89878002,9:15,5.1161,2.92246,5.23824,-50.75122,0.5994,-4.50595,3.89844,-1.24224,68.50495,-6.189829008,-4.858685797,0.5157559955,1.25679,-0.57218,-2.54897,50,5.37317,7.76178,-108.35373,4.52317,1.49458,18.87986,-32.85448,d77452a7-f210-42c8-b597-914adc3ec567,1ba7cfda-704c-4a99-b2db-42590f79c0dc,73.08192,Pitching,25410021,,,,,,,,,,,,,,,,,,,,72.55948112,662.0008647,0.2997155446,,6dc39171-d358-4907-9572-9d571091bdb4,812b95f8-0936-47e4-9968-6b91dd79e813
20,2026-09-21,19:15:10.49,"Rodriguez, John",1000616296,Right,,,,,,Fastball,Live,,86.36194,-0.1335228768,-4.596486242,2121.149089,249.9802379,2:15,5.13392,2.75836,5.9823,-32.13141,5.23703,14.49789,2.33216,-0.30251,78.99117,-6.164597559,-1.872368373,0.4399708508,-9.12336,2.87092,-2.4033,50,5.10554,9.62937,-125.34773,-1.28625,-14.51716,25.30654,-27.60583,6c719e09-1fb1-4412-93d6-5901b0962ac4,1ba7cfda-704c-4a99-b2db-42590f79c0dc,85.67031,Pitching,25410021,,,,,,,,,,,,,,,,,,,,26.02648262,1906.046184,0.8985913313,,8dcda70f-8af9-487a-851d-07feaeb0447a,812b95f8-0936-47e4-9968-6b91dd79e813
21,2026-09-21,19:15:35.25,"Rodriguez, John",1000616296,Right,,,,,,Slider,Live,,75.60254,1.726224294,-4.486293676,2176.605335,116.0358167,9:45,5.21865,2.83519,5.06085,-48.61837,1.91721,-4.00206,2.80019,-1.73687,69.47631,-7.212824981,-5.222919207,0.5116465281,0.85667,0.52652,-2.40542,50,5.34523,8.72094,-109.54488,1.78164,1.04186,19.19549,-31.53371,b6b4b9d1-d886-43ef-a56e-5fdb13759d59,1ba7cfda-704c-4a99-b2db-42590f79c0dc,73.6689,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,fe4a3bbd-a7da-44d1-96d3-7a75e9af063e,812b95f8-0936-47e4-9968-6b91dd79e813
22,2026-09-21,19:16:07.23,"Rodriguez, John",1000616296,Right,,,,,,Fastball,Live,,84.7959,-0.1575468408,-5.598414702,2054.899627,241.6320125,2:00,5.25689,2.84858,6.03298,-30.94075,7.93301,14.8147,2.53192,-1.11688,77.32612,-5.973646583,-2.81571551,0.448745051,-9.62545,4.34724,-2.41888,50,5.22776,11.60073,-122.8766,-1.26679,-14.68917,24.76684,-25.53983,443f76db-1d19-4de7-ad43-bbd8888f753b,1ba7cfda-704c-4a99-b2db-42590f79c0dc,83.99522,Pitching,25410021,,,,,,,,,,,,,,,,,,,,23.2876054,1887.490914,0.9185319269,,5cb9ea5a-6636-457a-b6ce-1093dcecbba3,812b95f8-0936-47e4-9968-6b91dd79e813
23,2026-09-21,19:16:26.42,"Rodriguez, John",1000616296,Right,,,,,,Fastball,Live,,85.6882,0.1468444879,-5.955629058,2064.096272,242.0361824,2:00,5.24382,2.75657,5.97959,-30.63108,7.28629,13.86572,2.82807,-1.62767,78.67197,-5.582088687,-3.367213074,0.4431905621,-9.04278,3.89791,-2.29287,50,5.23836,12.52461,-124.14931,-0.62297,-14.20343,23.36949,-26.05163,864ba1e3-1386-40b2-a72e-1898d3e74153,1ba7cfda-704c-4a99-b2db-42590f79c0dc,85.04793,Pitching,25410021,,,,,,,,,,,,,,,,,,,,25.90770293,1856.652628,0.8994990466,,bb3c8621-bca9-4db4-9356-ff1c7c681644,812b95f8-0936-47e4-9968-6b91dd79e813
24,2026-09-21,19:16:47.40,"Rodriguez, John",1000616296,Right,,,,,,Slider,Live,,75.11227,1.750140261,-2.944732385,2185.522221,23.71068771,6:45,5.13176,2.83152,5.09018,-52.75032,-2.06333,-0.88901,2.38782,-0.01994,69.47289,-7.93959484,-3.108685444,0.512412439,-0.29611,-1.53239,-2.55261,50,5.25641,5.63906,-109.08113,1.68392,-0.35923,17.95336,-34.03306,5dc05100-5135-4b02-8010-dc7029a38a78,1ba7cfda-704c-4a99-b2db-42590f79c0dc,73.55879,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,e4551ce3-c292-4b9f-ac99-77d1ca6db264,812b95f8-0936-47e4-9968-6b91dd79e813
25,2026-09-21,19:17:06.58,"Rodriguez, John",1000616296,Right,,,,,,Fastball,Live,,86.19724,0.6465598751,-6.769199286,2152.92115,250.5690557,2:15,5.22206,2.73705,5.97474,-32.03255,5.41076,15.59327,3.15621,-2.26722,79.36746,-5.327494918,-3.871163472,0.4404113726,-10.08727,2.75888,-2.20882,50,5.25548,14.31963,-124.72082,0.42221,-16.06574,22.46763,-27.78006,39da4e65-f20c-4dfe-9d3f-7c3741703b0f,1ba7cfda-704c-4a99-b2db-42590f79c0dc,85.58462,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,ac64aabd-781c-4b25-8bba-7e8f200b5cf3,812b95f8-0936-47e4-9968-6b91dd79e813
26,2026-09-21,19:17:32.75,"Rodriguez, John",1000616296,Right,,,,,,Slider,Live,,75.69865,0.7202172724,-3.748227467,1064.055877,144.043168,10:45,5.18568,2.78036,5.22008,-47.01901,2.99076,-2.20295,1.94597,-0.93184,69.62529,-7.951211091,-4.156028548,0.5089777801,0.11611,1.37413,-2.43292,50,5.21755,7.26414,-109.84667,-0.06368,0.14185,19.46846,-30.49519,dba19c36-872a-435e-a860-adeb9ff5f659,1ba7cfda-704c-4a99-b2db-42590f79c0dc,74.05518,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,2405fc40-b77b-4ff9-9e3a-ba71f1859efa,812b95f8-0936-47e4-9968-6b91dd79e813
27,2026-09-21,19:18:06.72,"Rodriguez, John",1000616296,Right,,,,,,ChangeUp,Live,,80.84956,-0.3449071056,-5.195390208,1753.646039,246.5227676,2:15,5.36638,2.86749,5.81971,-36.10016,6.69933,15.55042,2.03608,-0.67957,74.36043,-7.074389621,-2.292257273,0.4708587999,-9.7278,3.69077,-2.45129,50,5.31664,10.19625,-117.25002,-1.78784,-13.6103,21.1209,-27.01023,a8f6bcab-e933-4e14-a7a2-349973b80865,1ba7cfda-704c-4a99-b2db-42590f79c0dc,80.05041,Pitching,25410021,,,,,,,,,,,,,,,,,,,,23.33396736,1610.218353,0.9182117239,,71ca9494-a3ac-44fd-9571-0630ffd4192c,812b95f8-0936-47e4-9968-6b91dd79e813
28,2026-09-21,19:18:21.70,"Rodriguez, John",1000616296,Right,,,,,,ChangeUp,Live,,80.62139,-0.3738462804,-4.078612212,1806.100358,253.5377819,2:30,5.29317,2.85049,5.84178,-38.30169,4.56584,15.58709,1.75309,0.35308,74.30279,-7.515292993,-1.161200146,0.4712329364,-9.45724,2.55382,-2.52761,50,5.24014,7.88691,-117.10809,-1.90516,-13.20044,21.0588,-28.60942,6c87c9a8-5290-4194-ac37-e186fcbee493,1ba7cfda-704c-4a99-b2db-42590f79c0dc,79.98685,Pitching,25410021,,,,,,,,,,,,,,,,,,,,22.08294276,1673.605908,0.9266405936,,e2e24f37-35f5-437a-921a-928fac72d1ca,812b95f8-0936-47e4-9968-6b91dd79e813
29,2026-09-21,19:18:38.61,"Rodriguez, John",1000616296,Right,,,,,,ChangeUp,Live,,80.47209,0.7195373733,-3.172098049,1710.418896,258.0692139,2:30,5.3435,2.9203,5.68598,-40.21299,3.06187,14.73171,2.66405,1.18872,73.96306,-6.776738569,-0.4170085464,0.4734664827,-8.73274,1.44455,-2.66278,50,5.37892,6.0329,-116.95942,0.24549,-12.13698,21.3683,-30.16638,dd2e2e98-b75a-452d-9208-456f07545b63,1ba7cfda-704c-4a99-b2db-42590f79c0dc,79.60952,Pitching,25410021,,,,,,,,,,,,,,,,,,,,19.23312237,1614.953741,0.9441860965,,63749c2f-104e-4bed-b5dc-fdff4916db07,812b95f8-0936-47e4-9968-6b91dd79e813
30,2026-09-21,19:19:30.34,"Bussard, Jack",824655,Left,,,,,,Fastball,Warmup,,84.05235,-0.8255410157,0.3654442816,2103.338153,160.7216901,11:15,6.8668,-1.10202,5.59233,-21.43183,18.4643,-6.46915,4.31004,-1.29995,76.68623,-4.830944921,-0.8471142591,0.4546077374,3.55795,10.09323,1.0749,50,6.7823,-0.57142,-122.27668,-2.45269,5.37416,24.6369,-16.92859,e9fae776-5e46-42ca-b3f6-e487af1f2b24,1ba7cfda-704c-4a99-b2db-42590f79c0dc,82.91201,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-21.12905003,1961.9326,0.9327708898,,3c76a8f6-f1fc-45a3-9f5a-7c61b3f68cd1,812b95f8-0936-47e4-9968-6b91dd79e813
31,2026-09-21,19:19:50.49,"Bussard, Jack",824655,Left,,,,,,Fastball,Warmup,,86.14576,-2.81915123,2.587777817,2102.836667,151.6876385,11:00,6.75823,-1.03472,6.03521,-21.53396,15.94681,-8.59582,2.34887,0.64646,78.78705,-6.85869638,0.9654780048,0.4406316359,5.39853,9.45263,0.83765,50,6.52654,-5.39405,-125.14962,-6.82593,8.54341,25.76844,-17.21486,027ce034-8d32-4b94-865d-f1419b1e829b,1ba7cfda-704c-4a99-b2db-42590f79c0dc,85.54184,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-21.82426683,1952.123116,0.9283284559,,7e9ce936-43d5-4a4c-b935-d28b7c5e02b2,812b95f8-0936-47e4-9968-6b91dd79e813
32,2026-09-21,19:20:11.76,"Bussard, Jack",824655,Left,,,,,,Slider,Warmup,,77.44089,-2.038113878,2.271047445,1073.036024,133.8361775,10:30,6.71924,-1.19998,5.60833,-40.47939,6.93924,-7.25866,1.44151,0.31579,70.78985,-9.568383935,0.9059474767,0.4956166609,4.58261,4.34053,1.01066,50,6.51932,-4.24641,-112.45326,-5.19432,5.80936,22.2976,-26.67158,6d18c3a9-1986-4b80-aa1f-63106c5002e5,1ba7cfda-704c-4a99-b2db-42590f79c0dc,76.0516,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-25.4532294,968.8832954,0.9029364102,,58878ad7-f0a5-4197-99b2-2474f3e35e78,812b95f8-0936-47e4-9968-6b91dd79e813
33,2026-09-21,19:20:27.49,"Bussard, Jack",824655,Left,,,,,,Curveball,Warmup,,72.12482,0.8871704076,2.130290416,2089.445394,328.0672313,5:00,6.77468,-1.11093,5.62634,-60.02119,-5.73878,3.55172,2.60127,1.17348,66.54013,-10.25750726,2.79587212,0.5302747598,-1.28054,-3.32706,0.92743,50,6.81208,-3.99738,-104.84355,-0.02193,-1.41917,18.4417,-35.86129,8fa1ee92-d578-4cbb-a3a3-265eea859bac,1ba7cfda-704c-4a99-b2db-42590f79c0dc,71.08096,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-50.31634962,1334.211678,0.6385482397,,422ce0ff-b3cc-4c04-9de9-e5260d96f309,812b95f8-0936-47e4-9968-6b91dd79e813
34,2026-09-21,19:20:44.07,"Bussard, Jack",824655,Left,,,,,,Fastball,Warmup,,84.61668,-1.653899883,2.598891704,2111.194921,160.7191126,11:15,6.75285,-1.03029,6.23062,-23.49036,15.05804,-5.27967,3.26772,0.92868,77.25141,-6.087994677,1.598435921,0.4468631922,3.6372,8.70783,0.8392,50,6.61778,-5.433,-123.05051,-4.23426,5.55503,25.30066,-18.87472,0477907f-7925-4f57-b1e2-a284cb7228b3,1ba7cfda-704c-4a99-b2db-42590f79c0dc,84.34895,Pitching,25410021,,,,,,,,,,,,,,,,,,,144.3771959,-22.59811005,1949.103482,0.9232228929,10:45,65f6c0d1-728e-456f-b91a-49dc07631ce1,812b95f8-0936-47e4-9968-6b91dd79e813
35,2026-09-21,19:20:50.49,"Bussard, Jack",824655,Left,,,,,,,Warmup,,42.74743,1.757256655,5.02346768,1102.390654,,,7.60565,3.95107,,,,,,,,,,,23.71764,28.12708,-4.30384,50,7.68409,-4.93889,-61.59108,0.39574,8.10452,12.33704,-22.56279,27ce0caf-b5a2-4adf-88d1-2f3958e18e0e,1ba7cfda-704c-4a99-b2db-42590f79c0dc,,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,43386a7d-41fb-426f-a425-975f35a06972,812b95f8-0936-47e4-9968-6b91dd79e813
36,2026-09-21,19:21:15.45,"Bussard, Jack",824655,Left,,,,,,Fastball,Live,,84.10039,-3.269095502,-0.4207627873,2035.091874,151.7669623,11:00,6.80023,-1.07768,5.8816,-21.94902,17.66381,-9.48904,1.93234,-2.25913,76.87934,-7.367109288,-2.209812659,0.4529908014,4.99927,10.4902,1.11704,50,6.52387,1.18747,-122.19572,-7.65081,7.52229,25.1678,-16.38969,d761d19d-2f26-4c1b-ada4-e1ef371c8f81,1ba7cfda-704c-4a99-b2db-42590f79c0dc,83.20796,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-12.66632779,1985.565017,0.9756635771,,c19a61bd-fcfc-428e-aa87-bdabf75c55cc,812b95f8-0936-47e4-9968-6b91dd79e813
