PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
238,2026-09-08,18:33:28.54,"Conte, Austin",1000462098,Right,,,,,,Fastball,Live,,86.5134,0.09302934769,-3.809696956,2016.78823,231.7960646,1:45,5.74953,2.98737,6.05956,-28.20976,8.62937,11.02933,3.485,0.37572,79.55508,-5.199333778,-1.738983241,0.4368436972,-6.96429,4.65096,-2.69773,50,5.74151,8.0357,-125.76331,-0.66209,-11.22689,23.94122,-24.67641,6f61ae00-41e3-421f-8c77-34531014944e,13dae4c0-88a8-4757-96c0-ba34e3400e5f,86.28358,Pitching,25410021,,,,,,,,,,,,,,,,,,,,29.66994478,1752.369735,0.868891294,,b4fcc158-0dda-43ff-8d95-17629718a285,22a94348-6609-46ba-97f3-abddc08ed57d
239,2026-09-08,18:33:44.61,"Conte, Austin",1000462098,Right,,,,,,Fastball,Live,,87.26016,-0.4739032471,-3.467002658,2182.368464,224.9693458,1:30,5.63429,2.86701,5.89575,-24.87109,11.68614,11.71929,3.12097,0.62134,79.90651,-5.136518525,-1.267319492,0.4351690535,-7.26026,6.4292,-2.59488,50,5.58184,7.31064,-126.82484,-1.84251,-11.85198,25.38306,-21.67873,0b09ddb0-20cf-47c1-8403-58f72c812f8e,13dae4c0-88a8-4757-96c0-ba34e3400e5f,86.61562,Pitching,25410021,,,,,,,,,,,,,,,,,,,226.3894735,32.79787504,1834.469891,0.8405866936,1:30,79d88e79-3573-439c-9d8c-d98cdc990f97,22a94348-6609-46ba-97f3-abddc08ed57d
240,2026-09-08,18:33:57.37,"Conte, Austin",1000462098,Right,,,,,,Fastball,Live,,86.34497,0.5327233767,-3.215765715,2143.71161,223.3738005,1:30,5.67587,2.84375,5.87057,-25.05038,12.3891,11.75837,4.08388,0.83395,78.78184,-4.172627433,-1.006230202,0.4403888673,-7.23459,6.52873,-2.59055,50,5.70444,6.67986,-125.49883,0.3778,-11.53508,25.45873,-21.76442,977a6927-039e-40ae-b3fc-bb31b48d1c06,13dae4c0-88a8-4757-96c0-ba34e3400e5f,85.58899,Pitching,25410021,,,,,,,,,,,,,,,,,,,,36.68564438,1719.096696,0.8019253557,,b9e014a5-e9f7-4e46-95c0-9266e232f2c8,22a94348-6609-46ba-97f3-abddc08ed57d
241,2026-09-08,18:34:11.15,"Conte, Austin",1000462098,Right,,,,,,Fastball,Live,,86.73757,-0.5755700006,-5.355861955,2104.047077,221.9146983,1:30,5.61662,2.82084,6.08982,-25.59202,11.42751,10.32219,2.94926,-1.28703,79.15081,-5.389797296,-3.416418412,0.4379120338,-7.11897,6.37179,-2.41298,50,5.55856,11.47601,-125.75291,-2.04587,-11.38688,25.76796,-21.98228,65d4bc21-9467-4564-b2c4-51bf9568d9e4,13dae4c0-88a8-4757-96c0-ba34e3400e5f,86.07308,Pitching,25410021,,,,,,,,,,,,,,,,,,,,32.40771993,1776.353783,0.8442557215,,68e8f6b2-8365-4a80-ae5f-80ffb304dc23,22a94348-6609-46ba-97f3-abddc08ed57d
242,2026-09-08,18:34:25.76,"Conte, Austin",1000462098,Right,,,,,,Fastball,Live,,87.46181,0.05622636387,-3.831137052,2143.735397,224.8131875,1:30,5.68791,2.77195,5.99336,-27.17666,9.09113,9.08297,3.4754,-0.02626,80.1193,-5.045696311,-2.125140345,0.4334429369,-5.9519,4.90298,-2.47528,50,5.6773,8.22621,-127.09244,-0.72664,-9.76,25.42004,-24.13409,18820cf9-68f3-43aa-822d-9dfd3c9e49bd,13dae4c0-88a8-4757-96c0-ba34e3400e5f,86.96056,Pitching,25410021,,,,,,,,,,,,,,,,,,,228.0092752,38.84098436,1669.733096,0.7788895484,1:30,3c800a27-2890-42c6-b416-23103427bd52,22a94348-6609-46ba-97f3-abddc08ed57d
243,2026-09-08,18:34:40.38,"Conte, Austin",1000462098,Right,,,,,,Sweeper,Live,,75.56049,1.582597167,-3.705839308,2218.068507,53.03629645,7:45,5.60193,2.92756,4.76832,-60.64975,-9.09721,-12.08053,2.05154,-1.59702,69.26741,-9.51937386,-5.9297779,0.5167689607,5.1402,-5.21232,-2.54618,50,5.70922,7.48179,-109.45006,1.05842,6.17446,21.07513,-38.43513,2d2e9f88-e89c-469c-bdf9-3ab49964537e,13dae4c0-88a8-4757-96c0-ba34e3400e5f,72.93867,Pitching,25410021,,,,,,,,,,,,,,,,,,,59.9561307,55.06814276,1270.070021,0.5726018007,8:00,756cdcca-e695-4a2f-8274-87b905559acb,22a94348-6609-46ba-97f3-abddc08ed57d
244,2026-09-08,18:34:52.53,"Conte, Austin",1000462098,Right,,,,,,Slider,Live,,75.7222,1.462909582,-2.530985544,2253.071159,55.3115593,7:45,5.51935,3.01011,5.38752,-54.99383,-5.28992,-7.60033,2.30913,0.0033,69.64356,-8.721626005,-3.946443212,0.507418964,3.30212,-3.22486,-2.77891,50,5.61189,5.08932,-109.98511,1.16421,4.032,20.08468,-36.11171,84f74751-08c4-43ca-a189-dd14d981175d,13dae4c0-88a8-4757-96c0-ba34e3400e5f,74.28268,Pitching,25410021,,,,,,,,,,,,,,,,,,,49.08050511,62.37307189,1044.777227,0.4637124856,7:45,f38ed5b5-364a-4ad4-b2c4-d265dc551c38,22a94348-6609-46ba-97f3-abddc08ed57d
245,2026-09-08,18:35:12.43,"Conte, Austin",1000462098,Right,,,,,,Slider,Live,,76.19001,0.9988970922,-4.235504549,2179.618316,41.13285001,7:15,5.73008,2.96665,4.95783,-57.03649,-7.2029,-6.27773,1.92332,-1.56485,70.55229,-9.418252076,-5.388253827,0.5080804191,2.12055,-4.02783,-2.55125,50,5.78102,8.38296,-110.46046,0.09209,2.62573,19.27343,-37.16143,57d8e8cb-f9c2-4e41-85a4-f0b381d4262c,13dae4c0-88a8-4757-96c0-ba34e3400e5f,74.18597,Pitching,25410021,,,,,,,,,,,,,,,,,,,,53.36935946,1300.478246,0.5966541191,,87bbfe57-8ac4-46e0-a841-98b1cc014117,22a94348-6609-46ba-97f3-abddc08ed57d
246,2026-09-08,18:35:30.69,"Conte, Austin",1000462098,Right,,,,,,Sweeper,Live,,74.97904,0.8019833772,-3.75796369,2188.016988,62.24134642,8:00,5.79589,2.94938,5.12235,-57.76708,-6.50336,-12.32185,1.73893,-1.62168,69.36446,-9.781977562,-6.031189471,0.5153193679,5.40079,-3.64268,-2.58688,50,5.8274,7.5246,-108.7648,-0.25851,6.45607,19.44719,-36.52849,b297d693-6805-4d94-9840-a517b9ddc955,13dae4c0-88a8-4757-96c0-ba34e3400e5f,73.14384,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,b0ef1b43-71c1-46ba-83a1-e125f112afd4,22a94348-6609-46ba-97f3-abddc08ed57d
247,2026-09-08,18:35:42.89,"Conte, Austin",1000462098,Right,,,,,,ChangeUp,Live,,81.74889,-1.318388336,-4.900906908,1720.89964,264.4171221,2:45,5.59684,2.8356,5.95909,-39.99613,1.42067,14.64238,1.03676,-0.49929,75.90272,-8.748061708,-2.166323204,0.4631905348,-9.11455,1.09428,-2.45462,50,5.46939,9.73982,-118.64785,-3.92551,-13.12932,20.46264,-30.59776,02a8e6b4-d691-43d1-bbb1-65d61ad0de8f,13dae4c0-88a8-4757-96c0-ba34e3400e5f,81.37567,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,d98185ea-11cb-4f68-a0e6-cd1e99d90fca,22a94348-6609-46ba-97f3-abddc08ed57d
248,2026-09-08,18:35:57.58,"Conte, Austin",1000462098,Right,,,,,,ChangeUp,Live,,81.71507,-2.950667956,-6.324013509,1880.741557,251.0669638,2:15,5.56434,2.96431,6.04458,,,,,,,,,,-9.66453,3.52352,-2.47887,50,5.31347,12.66437,-118.20671,-7.1884,-13.83243,20.09136,-27.13099,9b0c5e24-74a4-4f50-b701-85b0a1af7245,13dae4c0-88a8-4757-96c0-ba34e3400e5f,,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,6b491994-49aa-46bd-ba56-d9de3b89ff17,22a94348-6609-46ba-97f3-abddc08ed57d
249,2026-09-08,18:36:15.59,"Conte, Austin",1000462098,Right,,,,,,Fastball,Live,,87.56446,0.272321933,-1.541435533,2127.399565,228.2354958,1:30,5.68457,2.98872,5.98741,-27.37792,8.52933,9.58971,3.65553,2.35911,80.63444,-4.860140451,0.2600942515,0.4312830957,-5.57764,4.53805,-2.87266,50,5.69077,3.12849,-127.51786,-0.25864,-9.25048,24.44453,-24.64772,d683abb8-0e94-4dbe-8087-e347eed84c55,13dae4c0-88a8-4757-96c0-ba34e3400e5f,87.39605,Pitching,25410021,,,,,,,,,,,,,,,,,,,,36.38220233,1712.722781,0.805078091,,c5388a53-ac48-4acb-ad99-6559c36863ef,22a94348-6609-46ba-97f3-abddc08ed57d
250,2026-09-08,18:36:27.18,"Conte, Austin",1000462098,Right,,,,,,Slider,Live,,74.80392,1.309843084,-2.881985326,2169.440548,54.17341951,7:45,5.6662,2.89792,4.89203,-59.64316,-7.62633,-10.53108,1.93657,-0.70774,68.87476,-9.618096465,-4.825070052,0.5190908136,4.64649,-4.35726,-2.60705,50,5.74579,5.79834,-108.52437,0.58758,5.51473,19.84546,-37.34552,ce57b44b-b8c1-4466-8715-2f4ca0c5e41f,13dae4c0-88a8-4757-96c0-ba34e3400e5f,72.61242,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,bae52125-b83b-42cb-8a7c-5d92643e2665,22a94348-6609-46ba-97f3-abddc08ed57d
251,2026-09-08,18:36:39.01,"Conte, Austin",1000462098,Right,,,,,,ChangeUp,Live,,80.95386,-0.9838933062,-3.758815021,1858.890082,239.8083293,2:00,5.57612,2.9061,5.98057,-34.07791,8.24529,14.23321,1.82238,0.60354,74.50723,-7.357982936,-1.085206426,0.4682315157,-8.70264,4.72158,-2.61719,50,5.47939,7.31416,-117.63355,-3.0161,-12.23742,21.57367,-25.53469,276460e4-6858-4c5d-a852-30d22b84d79a,13dae4c0-88a8-4757-96c0-ba34e3400e5f,80.49958,Pitching,25410021,,,,,,,,,,,,,,,,,,,232.269411,14.16368931,1802.38097,0.9696006166,1:45,f77e26ed-bcce-4d7d-af15-d182eb4029ce,22a94348-6609-46ba-97f3-abddc08ed57d
252,2026-09-08,18:36:51.74,"Conte, Austin",1000462098,Right,,,,,,Fastball,Live,,87.64558,-0.9730946827,-3.023088172,2024.302922,241.4095122,2:00,5.75077,2.92378,5.82652,-28.99507,7.15082,13.17082,2.42869,1.20883,80.82071,-6.379739939,-0.5584304713,0.4327139661,-7.85149,4.09116,-2.68486,50,5.65408,6.30307,-127.45845,-3.11071,-13.01141,24.38572,-25.39421,449d27c9-8cb6-4cf9-979a-54a4bc8e6716,13dae4c0-88a8-4757-96c0-ba34e3400e5f,87.10705,Pitching,25410021,,,,,,,,,,,,,,,,,,,,22.29534339,1872.967159,0.9252405549,,edaa4aa2-f7d4-4361-9f82-01dd6cfee19c,22a94348-6609-46ba-97f3-abddc08ed57d
253,2026-09-08,18:38:28.43,"Tyler, Sheppard",1000498808,Right,,,,,,Sinker,Live,,82.82588,0.865975677,-4.18239249,1857.046225,251.9803273,2:30,4.36604,3.17364,5.12038,-36.93324,4.90604,15.27961,2.10609,0.50091,75.89423,-5.953177954,-1.357859067,0.4655469682,-9.12996,2.3397,-2.79202,50,4.41932,8.26149,-120.1387,0.5546,-13.39298,22.46916,-28.74188,92fa53ef-580b-4ebb-a036-aad245c61f82,13dae4c0-88a8-4757-96c0-ba34e3400e5f,80.96377,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,cca2d831-5394-4901-acf8-b818d5c1b098,22a94348-6609-46ba-97f3-abddc08ed57d
254,2026-09-08,18:38:43.20,"Tyler, Sheppard",1000498808,Right,,,,,,Sinker,Live,,82.30281,0.4343803039,-3.987172348,1885.886682,261.5408963,2:45,4.10605,3.23546,5.33155,-39.91338,2.12175,14.58895,1.18844,0.7047,75.54746,-6.956545051,-1.278319711,0.4666353064,-8.78506,1.00337,-2.88567,50,4.11697,7.84476,-119.44965,-0.40841,-12.72822,22.40568,-30.72032,580f1e82-3bae-4e96-a8e9-15067970b2ba,13dae4c0-88a8-4757-96c0-ba34e3400e5f,80.77494,Pitching,25410021,,,,,,,,,,,,,,,,,,,,26.10609824,1693.48993,0.897980746,,902cb657-46f4-4e8e-a306-8178ae71d3a0,22a94348-6609-46ba-97f3-abddc08ed57d
255,2026-09-08,18:38:59.78,"Tyler, Sheppard",1000498808,Right,,,,,,Sweeper,Live,,72.85111,1.090594026,-1.346566759,,,,4.2007,3.2076,4.77264,-49.89605,4.58313,-8.53664,1.07686,1.2196,67.33651,-8.029063897,-2.915493484,0.5312349895,4.06444,2.08533,-3.06569,50,4.26702,2.76018,-105.87341,0.42927,4.63737,17.19371,-29.79477,75ff6bb5-9a3d-45c4-8c18-140745496b98,13dae4c0-88a8-4757-96c0-ba34e3400e5f,70.95248,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,1257046f-d710-4268-8e29-01f1e391e8b2,22a94348-6609-46ba-97f3-abddc08ed57d
256,2026-09-08,18:39:12.93,"Tyler, Sheppard",1000498808,Right,,,,,,Sweeper,Live,,72.08892,1.853413007,-2.379977616,2568.518876,115.4328502,9:45,4.46231,3.17849,4.07531,-50.94177,6.93749,-14.65381,1.99869,-0.32887,65.799,-7.393222072,-5.048966704,0.5475615104,6.717,2.96303,-2.89628,50,4.61737,4.83897,-104.43848,1.65034,7.36759,18.72369,-28.92403,7e208ffb-82b7-4f18-8561-98eb9757ce3c,13dae4c0-88a8-4757-96c0-ba34e3400e5f,68.8369,Pitching,25410021,,,,,,,,,,,,,,,,,,,,71.57349436,811.8779004,0.3160879634,,45295256-fabf-4bac-8963-8479eb1cd0ae,22a94348-6609-46ba-97f3-abddc08ed57d
257,2026-09-08,18:39:32.79,"Tyler, Sheppard",1000498808,Right,,,,,,Sinker,Live,,82.03906,2.150444206,-3.743471225,1988.459775,243.1083996,2:00,4.20245,3.27193,4.99943,-36.30791,6.49798,12.96449,3.21193,0.81373,75.06549,-4.543802986,-1.352369583,0.4708940282,-7.75526,2.82142,-2.92244,50,4.38048,7.3362,-118.97933,3.22117,-11.17049,21.79514,-28.11015,d6ea9b33-f912-4d56-8cda-f77993d0d4c4,13dae4c0-88a8-4757-96c0-ba34e3400e5f,80.04442,Pitching,25410021,,,,,,,,,,,,,,,,,,,236.7359191,51.62273395,1234.508955,0.6208367758,2:00,72f553bf-3ddd-4cb3-9b34-7b1a3056a29e,22a94348-6609-46ba-97f3-abddc08ed57d
258,2026-09-08,18:39:46.11,"Tyler, Sheppard",1000498808,Right,,,,,,Sinker,Live,,80.54972,-0.1287416794,-5.224264467,1926.402748,256.8950005,2:30,4.22383,3.18831,4.94437,-40.98438,3.89322,16.93973,0.68632,-0.35008,73.60575,-7.669936099,-2.099916,0.4821544889,-10.31794,2.06756,-2.69411,50,4.17826,10.08462,-116.59285,-1.65652,-14.17959,22.25656,-29.33267,7b6bdece-7547-4085-a558-728d427925de,13dae4c0-88a8-4757-96c0-ba34e3400e5f,78.17502,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,719003fc-1440-4e90-9be1-ced8c893fffa,22a94348-6609-46ba-97f3-abddc08ed57d
259,2026-09-08,18:40:06.44,"Tyler, Sheppard",1000498808,Right,,,,,,Sweeper,Live,,73.46892,-0.2033470705,-3.916013999,2653.47163,119.0390335,10:00,4.40732,3.0222,4.32829,-49.30771,5.97158,-10.86882,0.10357,-1.63165,67.4385,-9.134822587,-5.897892096,0.5351217847,4.39182,3.11325,-2.58928,50,4.3376,7.64744,-106.38455,-2.03429,5.0002,19.36697,-28.62953,31dc3795-7d6d-473e-8fcf-f0200b142443,13dae4c0-88a8-4757-96c0-ba34e3400e5f,70.43712,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,7bda5331-75cc-4592-b1ba-d24392cb0d14,22a94348-6609-46ba-97f3-abddc08ed57d
260,2026-09-08,18:40:24.14,"Tyler, Sheppard",1000498808,Right,,,,,,Sweeper,Live,,74.11444,1.119779435,-3.636472035,,,,4.32763,3.22063,4.64508,-55.58599,-2.34453,-10.86546,0.76166,-1.14449,68.56618,-8.984464898,-5.621905485,0.5251657382,4.61132,-1.51504,-2.83897,50,4.39291,7.18608,-107.46935,0.28366,5.40314,18.29796,-33.94924,5d284335-b3fe-487a-b812-da752d379b75,13dae4c0-88a8-4757-96c0-ba34e3400e5f,71.77246,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,d358e492-66db-4d1d-a2f2-0e60df0c0c5d,22a94348-6609-46ba-97f3-abddc08ed57d
261,2026-09-08,18:40:40.42,"Tyler, Sheppard",1000498808,Right,,,,,,Fastball,Live,,80.55633,0.9990439192,-4.316305414,1976.568269,216.508073,1:15,4.44361,3.08041,5.15496,-28.76437,15.80107,11.76615,2.98965,-0.00931,72.99536,-4.345606041,-2.13140769,0.4804746491,-7.46314,8.01833,-2.6859,50,4.5155,8.42418,-116.74165,1.09528,-10.24108,23.13968,-21.17112,2c1a744b-b684-492f-bc00-60a74bea5b28,13dae4c0-88a8-4757-96c0-ba34e3400e5f,78.44834,Pitching,25410021,,,,,,,,,,,,,,,,,,,,48.52804414,1308.989023,0.6622533831,,c9fc336d-0eb2-40e7-94bd-fdad89cf41c2,22a94348-6609-46ba-97f3-abddc08ed57d
262,2026-09-08,18:40:58.89,"Tyler, Sheppard",1000498808,Right,,,,,,Fastball,Live,,82.74662,-0.9288819041,-5.802046286,2115.545564,232.752104,1:45,4.52416,2.93702,5.06858,-36.26856,6.05883,8.0376,0.62152,-1.88162,75.86367,-7.592573429,-4.323302056,0.4682546955,-5.81558,3.43045,-2.39149,50,4.40753,11.88571,-119.68717,-3.19591,-8.44164,22.95062,-27.19456,6b18df93-9d78-4270-8a5f-104c1ea0e411,13dae4c0-88a8-4757-96c0-ba34e3400e5f,80.49559,Pitching,25410021,,,,,,,,,,,,,,,,,,,,59.27390456,1080.905185,0.5109344858,,940eeaa9-fcf9-412a-8dfe-d67ff3810aa8,22a94348-6609-46ba-97f3-abddc08ed57d
263,2026-09-08,18:41:20.80,"Tyler, Sheppard",1000498808,Right,,,,,,Fastball,Live,,82.25512,1.233192286,-2.660131215,1965.279862,225.6068171,1:30,4.361,3.27308,5.01203,-31.23702,11.54586,11.85162,2.92311,1.74855,74.71178,-4.556516359,-0.4610776004,0.47076746,-6.97476,5.68329,-3.02749,50,4.45466,5.13925,-119.38899,1.49817,-10.02362,23.90883,-24.00644,7eed3f6e-84b4-4b9e-911f-0e879b7a5e24,13dae4c0-88a8-4757-96c0-ba34e3400e5f,80.06594,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,cae5a0de-58e1-41ec-8b15-1b821a4a615d,22a94348-6609-46ba-97f3-abddc08ed57d
264,2026-09-08,18:41:36.88,"Tyler, Sheppard",1000498808,Right,,,,,,Sweeper,Live,,73.06607,1.29143252,-1.964456982,2508.79625,121.7580471,10:00,4.25383,3.24302,4.52024,-49.08511,6.15962,-10.01598,1.39414,0.53691,66.82361,-7.685166296,-3.804487031,0.5349544577,4.57728,2.79038,-3.02878,50,4.34367,3.96335,-106.0075,0.78706,5.1818,18.99185,-29.01514,8a364f3e-6f6b-402a-b514-89ade9bb6dec,13dae4c0-88a8-4757-96c0-ba34e3400e5f,70.45915,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,b0408eaf-ffd3-48b5-ac14-1b53ecba0237,22a94348-6609-46ba-97f3-abddc08ed57d
265,2026-09-08,18:41:52.08,"Tyler, Sheppard",1000498808,Right,,,,,,ChangeUp,Live,,79.35016,-1.399321329,-5.473585954,1174.446703,267.5013417,3:00,4.56689,3.04398,5.50728,,,,,,,,,,-7.569,0.63918,-2.57331,50,4.41461,10.65882,-114.91495,-4.19702,-10.14635,20.79884,-31.31722,271e6c0d-8961-4129-b030-304e6e6c4629,13dae4c0-88a8-4757-96c0-ba34e3400e5f,,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,2bd17589-b1c1-4ef6-91a4-fbceb502601f,22a94348-6609-46ba-97f3-abddc08ed57d
266,2026-09-08,18:42:14.52,"Tyler, Sheppard",1000498808,Right,,,,,,Sweeper,Live,,73.751,0.8448874773,-2.681094702,2565.392617,110.8877481,9:45,4.38939,3.24875,4.05337,-50.67524,5.06394,-13.38049,0.97886,-0.44318,66.96382,-8.365636197,-5.126340778,0.5373431118,5.92835,2.29814,-2.93302,50,4.43188,5.4638,-106.78057,-0.17884,6.74245,20.95129,-29.56032,3735c51b-07c9-4840-a72b-310998cd5ba5,13dae4c0-88a8-4757-96c0-ba34e3400e5f,70.14594,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,8e1733cd-b60a-41fa-9756-ac94661befd2,22a94348-6609-46ba-97f3-abddc08ed57d
267,2026-09-08,18:42:27.71,"Tyler, Sheppard",1000498808,Right,,,,,,Sinker,Live,,82.28087,1.176861811,-4.141605283,1944.523882,247.9529081,2:15,4.40437,3.06914,5.18879,-36.00432,6.56445,16.39632,2.51404,0.53304,74.81097,-5.506899423,-1.095235923,0.4695879886,-9.82901,3.11562,-2.69681,50,4.48701,8.0884,-119.28636,1.2509,-14.11061,23.72646,-27.70124,d24ab201-1e49-42a3-bc97-f3c184812991,13dae4c0-88a8-4757-96c0-ba34e3400e5f,80.26704,Pitching,25410021,,,,,,,,,,,,,,,,,,,,47.602701,1311.129403,0.674267575,,729f618e-cb3e-46f6-a10d-2bf4d5ce13dc,22a94348-6609-46ba-97f3-abddc08ed57d
